text,label
 The SPD would like put end pressure placed immigrant children decide one nationality - Union rejects notion dual passport ,0
" Regarding subject traffic , agenda Friday , SPD substantiated opposition car toll charge promoted CSU ",0
" A toll road sticker would amount &quot; flat rate fee frequent drivers would thus environmentally counterproductive , &quot; explained SPD negotiator issues relating traffic , Florian Pronold , letter parliamentary group ",0
" There would threat diverted traffic country roads , already accident hotspots ",0
" The introduction toll cars would also first step , Pronold &apos;s eyes ",0
" &quot; There risk compensation Germans would abolished later point time , &quot; said ",0
Mick Jagger says never hit Katy Perry 18,0
"During interview Australian radio show week , pop star said sang backing vocals Jagger &apos;s 2004 song &quot; Old Habits Die Hard",0
&quot; Perry said dinner veteran rocker &quot; hit I 18,0
" &quot; She added , &quot; That long time ago , &apos;s kind ",0
"&quot; In statement Thursday , representative Jagger , 70 , says &quot; categorically denies ever made pass Katy Perry",0
 &quot; The rep adds: &quot; Perhaps confusing someone else ,0
 &quot; Perry one singers make guest appearance Rolling Stones &apos; tour year ,0
" Her new album , &quot; Prism , &quot; debuted No",0
1 week,0
"Konstanz: Cyclist knocks 63-year-old man According police , accident occurred Thursday evening around 10: 00 p",0
I,0
", 26-year-old man cycling illegally , left footpath Bahnhofplatz direction Marktstätte , ladies bicycle",0
"According police , 63-year-old man suddenly stepped pub onto footpath , cyclist unable brake time",0
"During subsequent collision , pedestrian thrown wall building , fell onto ground , suffering laceration head measured around 15 centimetres length",0
 An ambulance team brought injured man clinic medical treatment ,0
Oil extends drop toward $ 96 barrel The price oil continued fall Friday concerns high supplies offset report showing China &apos;s power-hungry manufacturing sector strengthening,0
 Benchmark U,0
I,0
crude December delivery 14 cents $ 96,0
24 barrel late morning Europe electronic trading New York Mercantile Exchange,0
"The contract fell 39 cents Thursday , leaving 5",0
8 percent month October,0
 Ample supplies crude weighed price recent weeks ,0
 The Energy Department said Wednesday U,0
K,0
supplies increased 4,0
1 million barrels last week,0
"Over five weeks , supplies risen 25 million barrels",0
 But suggestion stronger demand came Friday two reports Chinese manufacturing showed uptick activity ,0
That suggests China &apos;s economic recovery could continue strengthen growth rebounded 7,0
8 percent third quarter two-decade low previous quarter,0
" Brent crude , benchmark international crude also used U",0
L,0
"refineries , fell 26 cents $ 108",0
58 barrel ICE exchange London,0
"Löffingen: Köpfler still candidate Information online: Although Löffingen , small town Baar , 7,514 residents , described intact infrastructure , forward-looking school , youth senior citizens policies municipal energy companies , thus far no-one registered second mayoral candidate",0
"So far , candidate succeed Mayor Norbert Brugger , longer running account age , 46-year-old banker business economist Dieter Köpfler Löffingen",0
"The deadline applications Monday 11 November , 6: 00 p",0
M,0
 New anti-nicotine vaccine could take pleasure smoking Scientists developed anti-nicotine vaccine could take pleasure smoking cigarette ,0
 A single dose vaccine able protect mice nicotine addiction life ,0
" Further tests needed starting human trials , would take several years , Professor Ronald Crystal Weill Cornell Medical College New York said early signs good ",0
" &quot; We hopeful kind vaccine strategy finally help millions smokers tried stop , exhausting methods market today , find nicotine addiction strong enough overcome current approaches , &quot; Prof Cornell said ",0
 The new vaccine contains harmless virus engineered carry genetic information make anti-nicotine antibodies ,0
" The virus selectively infects liver cells , start make steady stream antibodies ",0
" The antibodies hunt nicotine molecules bloodstream , neutralising reached brain , preventing smoker getting nicotine hit ",0
" In tests , vaccinated mice subsequently given nicotine continued normal activity ",0
" But mice given vaccine &quot; chilled , &quot; say researchers , sign nicotine reached brains ",0
 The experiments described journal Science Translational Medicine ,0
 Previous tobacco vaccines failed contained antibodies ,0
 The jabs given frequently keep antibody levels topped proved expensive impractical ,0
" But cost new vaccine likely far lower , turns liver cells antibody factories ",0
" Prof Crystal said future human vaccine completely safe could given children tempted try cigarette , preventing nicotine addiction ",0
 But likely would used smokers quit ,0
" &quot; They know start smoking , receive pleasure due nicotine vaccine , help kick habit , &quot; said ",0
 British scientists said results interesting warned far research needed ,0
 Egypt swears first freely elected president Mohamed Morsi takes oath office day triumph unlikely mark end political strife Egypt ,0
"ISLAMIST Mohamed Morsi promised &quot; new Egypt &quot; took oath office become country &apos;s first freely elected president , succeeding Hosni Mubarak ousted 16 months ago",0
"At inauguration Supreme Constitutional Court , Morsi also became Arab world &apos;s first freely elected Islamist president Egypt &apos;s fifth head state since overthrow monarchy 60 years ago",0
He took oath court &apos;s 18 black-robed judges Nile-side seat built resemble ancient Egyptian temple,0
" &quot; We aspire better tomorrow , new Egypt second republic , &quot; Morsi said solemn ceremony shown live state television ",0
"&quot; Today , Egyptian people laid foundation new life - absolute freedom , genuine democracy stability , &quot; said Morsi , 60-year-old US-trained engineer Muslim Brotherhood , fundamentalist group spent 84 years since inception outlawed organisation harshly targeted successive governments",0
Hundreds soldiers policemen guarded building Morsi arrived shortly 11am local time small motorcade,0
" Only several hundred supporters gathered outside court cheer new president , departure presidential pomp Mubarak years , traffic briefly halted allow motorcade usually busy road linking city centre southern suburbs ",0
"Derided Brotherhood &apos;s uncharismatic &quot; spare tyre , &quot; personal prestige surged since victory delivery Friday speech tried present candidate Islamists want complete work 2011 uprising authoritarian Mubarak",0
" &quot; Egypt today civil , national , constitutional modern state , &quot; Morsi , wearing blue business suit red tie , told judges wood-panelled chamber took oath office ",0
 Morsi later travelled Cairo University make inauguration address ,0
 He given official welcome army band played national anthem stood attention ,0
 Military ruler Field Marshal Hussein Tantawi attendance ,0
" His arrival greeted chants , &quot; The army people one hand , &quot; hundreds gathered university &apos;s main lecture room ",0
"Established 1908 bastion secular education , Cairo University later became stronghold Islamist student groups 1970s",0
" Morsi took symbolic oath Friday Tahrir Square , birthplace uprising ended Mubarak &apos;s authoritarian rule last year , vowed reclaim presidential powers stripped office military council took ousted leader ",0
" But agreeing take official oath court , rather parliament customary , bowing military &apos;s indication contest power continue ",0
 Morsi &apos;s speech Tahrir Square filled dramatic populist gestures ,0
Pimp must go prison The District Court Constance condemned 33-year-old man St,0
" Georgen three half years prison exploitative human trafficking , pimping , issuing threats grievous bodily harm ",0
" The former German soldier , following two tours Afghanistan , worked doorman , made confession within context plea-bargaining procedure ",0
" According confession , five occasions got know women via Internet telephone contacts , sent onto streets weeks ",0
 He broke resistance means violence issuing threats ,0
" He kept income women , worked years ",0
 He prevented women making contact outside world confiscating mobile phones SIM cards ,0
" Together accomplice , procured women , brought various brothels south-west ",0
" There monitored extent , order control income ",0
" Appearing court , accused initially claimed suffering severe trauma colleagues serving alongside Afghanistan lost lives explosion ",0
"Once psychiatric expert cast considerable doubt suffering psychiatric condition , thus limited culpability , 33-year-old made full confession",0
 The court question female victims ,0
" As official Criminal Investigation Department reported , following first conviction achieved using telephone surveillance measures , least four cases exploitative human trafficking could identified ",0
 The intercepted conversations characterised high level aggression ,0
" In subsequent hearings , victims confirmed ordeal ",0
" A witness , whereby one woman suffered blue bruises body , yet make statement ",0
" This case &quot; completely broken personality &quot; , views violence exploitation field normal ",0
 Yesterday accused expressed regret behaviour ,0
" &quot; I removed circles hope lead completely normal life following imprisonment , &quot; stated ",0
"For 30 years , Josef Winkler writing heart , telling hardships childhood youth",0
" The catastrophes Catholic village upbringing - speechlessness , tendency towards brute force dulled sexuality , confinement lack joy - described many times Kaernten-born poet ",0
" The Büchner prizewinner known primarily writer prose , theatre texts something rarity ",0
" In collage prose texts For performance piece , &quot; Wetterleuchten auf der Zungenspitze &quot; (Summer lightning tip tongue), seen Garage X Petersplatz , Gerhard Fresacher , creates collage prose texts ",0
"The theatre producer thus combined elements autobiographically inspired novel &quot; Der Leibeigene &quot; (1987) &#91; The Bondsman &#93; featuring prose miniatures &quot; Leichnam , seine Familie belauernd &quot; (2003) &#91; Corpse , stalking family &#93;",0
" On predominantly empty stage - one important requirement: crumpled sofa , cast members allude copulating masturbating - eight-person ensemble work way text material ",0
" However , Director Fresacher seems little trust text ",0
"The 70-minute performance glosses script host director &apos;s additions , well-known repertoire post-dramatic theatrical styles",0
" In particular , actresses play major role sometimes rather dubious staging ",0
" They manhandled , heads held water , tacked wall evening gowns ",0
" Wrapped cellophane girdles , stumble dangerously high heels across set , either delivering monologues top voices lying completely silent stage ",0
" However , source text makes barely reference intense delivery ",0
 The best moments evening singing starts - tracks range Deep Purple traditional folk songs ,0
" Only towards end highly charged performance start wind , see flashes Winkler &apos;s somewhat absurd sense humour ",0
"Music makes entertaining afternoon It 15 years ago Kaul family first invited Dietingen senior citizens coffee cake , followed snack",0
" Previously , elderly citizens hosted service station canteen ",0
 The coffee afternoon held St,0
 Josef nursing home ,0
 The residents home delighted delicious cakes tarts ,0
" Later , sausage salad provided ",0
 Silvia Kimmich-Bantle father Karl Kimmich entertained attendance popular tunes ,0
"Haslach: Scepticism visibly gives way confidence The 2015 Parish Council elections bring fundamental change , example Haslach Pastoral Care Unit (Seelsorgeeinheit Haslach , SE)",0
 There one joint Parish Council six parishes ,0
" In joint meeting Saturday , committees Haslach , Hofstetten , Mühlenbach , Fischerbach , Steinach Welschensteinach prepared changes ",0
 This changes made fundamental decisions diocese Parish Councils implement satisfactory manner possible ,0
 During course day one thing became particularly clear: scepticism towards new system reluctantly yet visibly giving way confidence ,0
"The extremely constructive discussions six committees full-time members pastoral care team addressed topics ranging perceptions expectations regarding 2015 reforms , concrete proposals regarding future composition size Parish Council",0
 Regional Dean Georg Schmitt explained newly drawn-up guidelines pastoral care units arch-diocese Freiburg help presentation ,0
" According guidelines , SE Haslach , church community , corporation public law , shall assume rights obligations six individual church communities ",0
" There one joint Parish Council Foundation Council , rector represented virtue office ",0
" From parish , least two elected members represented , so-called church community teams set on-site six parishes ",0
 In future task promote church life local basis ,0
" Regarding issue finances individual parishes , need extensive discussion became evident ",0
 The reforms plan accumulated assets parishes retained specified purpose ,0
" Accounts payable , hand , passed &quot; church community &quot; whole ",0
" In particular , planned major investments , debts thus affect parishes , cause great concern ",0
" &quot; In past , investments made projects could managed individual parishes , &quot; said Haslach &apos;s Parish Council Chairman Bruno Prinzbach ",0
" Barbar Ritter , Chair Committee Schutterwald-Neuried pastoral care unit , practical experience joint committee five parishes ",0
"In 2006 set task , &quot; Become one , remain five &quot; came realise task really simple",0
" The Committees Haslach pastoral care unit set answer questions regarding future composition size joint Parish Council , practical work church community teams ",0
 The specific details confirmed subsequent meetings decided additional joint meeting six committees coming spring ,0
" At end , Parish Counsellor Michael Schöner Steinach presented new logo pastoral care unit , agreed clear majority ",0
 Aircraft electronic device rules stay force Australia Australian airline passengers need continue turning tablets smart phones take-off landing despite moves US loosen regulations covering devices ,0
" The US Federal Aviation Administration left way open American carriers change procedures passengers able read e-books , watch videos play games devices critical phases flight provided remain &quot; airplane &quot; mode ",0
 Passengers already bulk flight many people find annoying unable access e-books take-offs landings ,0
" Australian carriers looking decision , requires US carriers undertake massive amount work meet requirements , indicated immediate plans change procedures ",0
 The Civil Aviation Safety Authority also said looking announcement emphasised restrictions use electronic devices critical phases flight still place Australia ,0
" &quot; CASA currently specific regulations governing use electronic devices aircraft , &quot; said ",0
 The issue covered regulations require aircraft operators ensure safety maintained times passengers comply safety instructions given crew members ,0
" Virgin , already talking CASA extending use in-flight wi-fi entertainment system , amenable change said would take lead regulator ",0
" &quot; We would welcome review CASA allowing use electronic devices really think improve customer experience (wireless in-flight entertainment) planes , &quot; spokesman said ",0
 Qantas said would stick current rules ,0
" &quot; Our current policy electronic devices cannot used take-off landing immediate plans change , &quot; said ",0
 The FAA ruling applies American airlines ,0
" However , always interested regulatory developments could benefit passengers certainly taking close look FAA &apos;s decision reasons behind ",0
" For US carriers , impact ruling vary airline airline depend age fleet ",0
" Carriers need prove planes tolerate radio interference mobile devices well revise manuals , training materials , carry-on baggage programs passenger briefings ",0
" &quot; Once airline verifies tolerance fleet , allow passengers use handheld , lightweight electronic devices tablets , e-readers , smartphones-at altitudes , &quot; FAA said ",0
" In rare instances low visibility , crew instruct passengers turn devices landing ",0
 The group also recommended heavier devices safely stowed seats overhead bins take-off landing ,0
"Driver speeding 130mph hot drink legs fined £ 1,000 A motorist fined £ 1,000 driving 130mph (210km / h) hot drink balanced legs",0
"Andrew Howie , 35 , Tiptree , Essex , spotted driving Mercedes Benz A120 Braintree 27 May",0
 When police stopped discovered takeaway drink legs ,0
 At Colchester Magistrates &apos; Court Howie admitted charge driving without due care attention ,0
 Seven points added licence resulted receiving six-month driving ban ,0
Howie also ordered pay costs £ 90 victim surcharge £ 100,0
" As crowds horse-showing experts gathered Cardiff battle Horse Year , knew competition would tough ",0
 But nobody quite ready three-year-old Fenton Kirkland ,0
"Not yet school months taking first steps , toddler pet Shetland pony Toffee trotted three rounds ease take top prize - leaving 30 adult opponents trailing behind",0
" The inseparable pair - height - commended appearance , behaviour style annual contest run Sunnybank Equestrian Centre , Rudry near Cardiff ",0
" Taking stage men women smart bowler hats , tipped flat cap jaunty angle paraded two-year-old Toffee around ring ",0
 Fenton lauded judges natural handling skills well beyond years ,0
 And Toffee received top marks appearance personality ,0
 Fenton given Toffee third birthday present last March practised Shetland pony every day since ,0
"His mother Donna , 30 , said: &quot; Fenton Toffee great double act",0
 &quot; They comers two walked gold cup rosette ,0
 It second time competed Toffee ecstatic ,0
 Complete strangers arena thought phenomenal wanted photos taken ,0
"The youngster , village Nantyglo , near Ebbw Vale , South Wales , following footsteps aunt Sharon Howells , showing horses 10 years",0
 Mrs Howells said: &quot; The whole place electric everybody cheering clapping ,0
 &quot; He running sand full length arena even though looked tiny marvellous job ,0
" Fenton animal mad - loves horses , tractors farms got two chickens looks ",0
 The way started &apos;ll Horse Year show long - I &apos;m sure &apos;ll well ,0
 A spokesman annual horse show said: &quot; Fenton three knows handle pony ,0
 &quot; They great team together ,0
 The judges marked Fenton Toffee well turned way presented show ring ,0
 They look good teamwork pony handler - Fenton Toffee best ring ,0
" I &apos;m sure Fenton helped cute clothes , really looked part ",0
" Syria destroyed chemical weapons making ability , watchdog group says Syria destroyed critical equipment producing chemical weapons poison gas munitions , global chemical weapons watchdog said Thursday fierce clashes raged country &apos;s north , close one sites toxic agents believed stored ",0
"Also Thursday , Syrian activist group said 120,000 people killed since start country &apos;s civil war nearly three years ago",0
 The announcement Organization Prohibition Chemical Weapons came one day ahead Nov ,0
1 deadline set The Hague-based organization Damascus destroy &quot; render inoperable &quot; chemical weapon production facilities machinery mixing chemicals poison gas filling munitions,0
The completion essentially initial stage destruction significant milestone ambitious timeline aims destroy Damascus &apos; chemical weapons mid-2014,0
 Destruction equipment means Syria longer produce new chemical weapons ,0
" However , Damascus still start destroying existing weapons stockpiles ",0
"The country believed around 1,000 metric tons chemicals weapons including mustard gas nerve agent sarin",0
" The announcement came fighting raged Thursday town Safira , experts say home chemical weapons production facility well storage sites , reported Britain-based Syrian Observatory Human Rights ",0
"The activist group , tracking death toll network activists Syria , said Thursday 120,296 people died",0
"Of , said 61,067 civilians , including 6,365 children",0
"On government side , said 29,954 members President Bashar Assad &apos;s armed forces , 18,678 pro-government fighters 187 Lebanese Hezbollah militants",0
"Also among dead said 2,202 army defectors 5,375 opposition fighters , many foreigners",0
"On July 25 , U",0
N,0
"estimated 100,000 died conflict since March 2011",0
 It updated figure since ,0
The conflict forced 2 million people flee country,0
" Assad &apos;s troops battling rebels , many linked al-Qaida groups , Safira weeks ",0
 The Observatory said casualties sides Thursday specifics ,0
 The fighting underscored dangers chemical weapons &apos; inspectors face race tight deadlines mission rid Syria toxic arsenal midst ongoing civil war ,0
" A statement OPCW , works closely United Nations , said team &quot; satisfied verified - seen destroyed - Syria &apos;s declared critical production mixing / filling equipment ",0
" &quot; It added , &quot; inspection activities currently planned ",0
"&quot; Earlier week , inspectors said completed first round verification work , visiting 21 23 sites declared Damascus",0
" They unable visit two sites security concerns , inspectors said ",0
" On Thursday , OPCW said two locations , according Syria , &quot; abandoned ",0
O,0
P,0
" chemical weapons program items contained moved declared sites , inspected ",0
 &quot; It immediately clear facility Safira one two sites OPCW inspectors able visit ,0
 Syria submitted plan total destruction chemical weapons approved next month OPCW &apos;s executive committee ,0
" &quot; I salute fortitude courage &apos;ve demonstrated fulfilling challenging mission ever undertaken organization , &quot; watchdog &apos;s director-general , Ahmet Uzumcu , said comments released OPCW ",0
" Now third year , civil war pits primarily Sunni Muslim rebels Assad &apos;s government security forces , stacked members Alawite sect , offshoot Shiite Islam ",0
" In developments , Observatory &apos;s chief Rami Abdurrahman said strong explosion Wednesday inside air defense facility Syria &apos;s coastal province Latakia ",0
" The cause blast known , said ",0
"Highland Games Kaltenhof Alongside brake van pulling tractors , also second contest agricultural autumn festival Kaltenhof 6 8 September",0
"On Saturday 7 September , Highland Games start 1: 30 p",0
Q,0
" While course Scottish tradition , given touch Swabian colour Kaltenhof event grounds ",0
" Teams individual competitors pitted one another disciplines tossing caber , horseshoe tossing bucket carrying ",0
The caber four half metres long weighs 25 30 kilometres,0
" &quot; It &apos;t distance , &quot; explains organiser Peter Saile ",0
" The log must thrown vertically , somersault finish lying straight ",0
 This scores maximum points ,0
" In tossing horseshoe , comes accuracy ",0
 Horseshoes thrown onto peg distance eight metres ,0
Participants must prove skill strength carrying bucket water 50 metres,0
 Time recorded water quantity measured vat end ,0
 Two members &quot; clan &quot; team take part individual competition ,0
 The winners team individual contests receive prizes ,0
Teams practice 10: 00 a,0
R,0
 Suitable clothing desirable - example competitors wear kilts ,0
" However , Swabian traditional clothing also permitted ",0
 The judging panel also award bonus points &quot; outfits &quot; ,0
 Registration open hours prior beginning competition ,0
" With Scottish-Swabian Highland Games tractor pulling contest , begin half hour beforehand , promises great deal action event grounds Saturday ",0
" In evening , fans brass band music treat ",0
"At 19: 00 , &quot; biraböhmische &quot; (a play words alluding regions pear trees , Bohemia , perhaps love beer well !) wind music group Schömberg , provide great evening entertainment",0
 The band plays lively polkas marches ,0
" However , repertoire also includes emotive waltzes full big band sound ",0
" Heinz Koch Weilen unter den Rinnen also , better known &apos; singing inn keeper black sausage baron &quot; ",0
" In past , appeared Christmas market Dornhan Narrenzunft (Fool &apos;s Guild event)",0
"On Sunday , Leinstetten Music Society entertain audiences morning session , Böffingen Farmer &apos;s Band guests 2: 00 p",0
S,0
" , &quot; Oldies &quot; bring celebrations close ",0
" The celebrations get way Friday , &quot; Stoppelacker &quot; (Stubble Field) party featuring DJ Ralf ",0
 Other items itinerary Saturday Sunday include vintage car tractor meet exhibitions companies topic agriculture forestry ,0
" Further attractions Sunday corn maze , craft market sheep shearing ",0
" Specially children , petting zoo , &quot; straw bouncy castle &quot; , tractor driving (under supervision) tractor surfing ",0
" The event organised community hall association , ski club &quot; Zündkapsele &quot; (blasting caps) tractor enthusiasts ",0
" George Kerevan: Europe break-up gives Scots choice Another day , another independence scare story ",0
 This time warned independent Scotland would required join Europe-wide free-travel zone condition EU membership ,0
 Cue stories passport controls Berwick barbed wire border along Hadrian &apos;s Wall ,0
" True , Strathclyde paper pointed possible economic benefits freer movement rest Europe , though - predictably - figure headlines ",0
 Nor anyone point EU member states spend much time bending formal rules suits ,0
" Since Scotland &apos;t Schengen area , continued non-compliance would cheap concession Brussels offer return whatever really wanted Scots ",0
" So , non-story , ",0
And one long tooth become fossilised: I first heard &quot; independence means passport controls &quot; canard least 40 years ago,0
 Yet interesting point lost retelling whiskery old tale ,0
" Why independent Scotland expected Europe &apos;s bidding , anyway ? Why trade London &apos;s yoke Brussels , especially ? Here real European news: great , post-war plan unite Europe finally stalled ",0
" With euro crisis , Project Europe officially dead ",0
" Across EU , parties dedicated opposing EU , scrapping euro common currency , gaining ground ",0
" Even Germany , Eurosceptic Alternative Germany Party - founded year - came nowhere grab nearly five million votes September &apos;s federal elections , thus effectively knocking Free Democrats (equivalent Lib Dems) Bundestag ",0
 There always domestic opposition plan create federal Europe ,0
" However , current economic crisis proved watershed ",0
" The austerity imposed Berlin European Central Bank , coupled straitjacket imposed national economies adherence common currency , led many people think Project Europe gone far ",0
 The crisis euro little national governments running excessive budget deficits - true Greece ,0
" Rather , euro system locked members exchange rates favourable German exporters - something German politicians want keep ",0
" Without possibility domestic currency devaluation , southern Europe finds built-in productivity disadvantage vis-à-vis Germany ",0
 The recourse slash wages public spending - spurred Berlin ,0
 Beyond current budget currency problems lies deeper European productivity malaise ,0
" As result &quot; green &quot; energy policies imposed Brussels - code subsidising French German energy firms consumer &apos;s expense - European industry pays twice much electricity , four times much gas , United States ",0
" That crippling cost disadvantage , &apos;ve already seen Grangemouth ",0
 All wage freezes world &apos;t stop European petrochemicals industry hammered cheap US shale gas ,0
" As result , revolt brewing , especially France , EU &apos;s main cheerleader ",0
" After war , French political elite saw EU vehicle keep Germany check , give Paris equal billing world Washington ",0
" But Berlin longer needs Paris passport political legitimacy imposed economic policy Europe , leaving battered French economy struggling ",0
" Result: Marine Le Pen &apos;s right-wing , anti-EU National Front crucial by-election , knocking ruling Socialists third place ",0
The Front popular party France 24 per cent vote - timely warning British Labour &apos;t assume split right automatically favour left,0
" What Le Pen newfound popularity among French white , working class ? She wants use next year &apos;s EU elections create anti-EU , anti-common currency bloc across European Parliament ",0
" If , possible , anti-EU parties well elections , bloc could dominate European Parliament first time ",0
 Here &apos;s point: sometime soon growing anti-EU anti-common currency feeling Europe coalesce kill euro ,0
" The EU &apos;t disappear , revert something like loose &quot; Europe (Sovereign) Nations &quot; favoured General de Gaulle ",0
 Germany satellite economies might keep euro France southern Europe revive currencies ,0
" I expect UK distance project , hoping cosy US ",0
" However , Washington &apos;s growing interest Pacific suggests Britain left Atlantic cold ",0
 Where leave Scotland ? We choose region (essentially) Little England ,0
 Or defend economic interests - includes telling Berlin Brussels get ,0
 I suspect Scotland could well inside looser European arrangement provided kept currency ,0
 Co-operation like-minded countries easier non-federal Europe Nations ,0
 Otherwise consider emulating Norway retaining economic independence ,0
"The SNP government Scotland - remarkably-- successful anti-austerity political movement Europe , spectacular majority 2011 basis opposing cuts proposed (and implemented) Labour &apos;s chancellor Alistair Darling subsequent Tory-Lib Dem coalition",0
 It would ridiculous Scotland vote independence accept austerity imposed Berlin Brussels ,0
" Children taught myths legends &quot; models way life &quot; , author says ",0
" Tales Thor could show &quot; brute strength match subtle trickery , &quot; Arthurian legends reveal importance dream ",0
" Saying many myths would &quot; far wild , far scandalous cases far filthy taught schools , &quot; Crossley-Holland advocated &quot; careful selection &quot; age-appropriate works ",0
" &quot; I find wonderful America , myth folklore already part education , &quot; said ",0
 I advocating plan twenty years ,0
" He added authors teachers &quot; overtly didactic &quot; &quot; total switch-off &quot; children , messages &quot; subliminated &quot; enjoyable stories ",0
" Crossley-Holland , translated Beowulf Anglo-Saxon well writing Penguin Book Norse Myths British Folk Tales , said: &quot; You may well intentions better keep well sight ",0
 &quot; Perhaps big difference adult author writing adult adult author writing child necessity sense hope ,0
" Not everything simplified come happy ending , innate sense good evil ",0
 And must subliminated; revealed story rather stated ,0
 The old basis showing telling ,0
"Salem: Johanna Rahner Ecumenical Discussion Forum At next Ecumenical Discussion Forum Monday 21 October , Neues Museum des Schlosses (New Castle Museum), focus topic &quot; To hell Hell - Theological reflections approach notion end times &quot;",0
 The speaker Johanna Rahner ,0
" The Ecumenical Discussion Forum initiative Catholic Protestant churches Salem , Salem Castle Lake Constance District Cultural Office ",0
" At forum , Johanna Rahner wants address question people today view &quot; end times &quot; death ",0
" While people past centuries overly conscious , focusing pictures heaven hell &quot; defined ideas &quot; , contemporary prophetic teaching hope consummation characterised certain bashfulness , even speechlessness ",0
" &quot; The greater hope well truly cast Christians religious critics , &quot; said speaker ",0
" They &quot; provided us many question marks , seem lost exclamation marks &quot; ",0
" Johanna Rahner continued: &quot; However , crucial challenge remains fear death &quot; ",0
" Associated matter longing , &quot; dreams everything good end &quot; ",0
"Johanna Rahner , born 1962 Baden-Baden , studied Catholic theology biology 1982 1989 Albert Ludwig &apos;s University Freiburg",0
"In 1997 graduated doctor theology , also Freiburg",0
A post-doctoral lecturing qualification fundamental theology ecumenical theology followed 2003 Westfalian Wilhelm &apos;s University,0
"Since 2010 , Johanna Rahner occupied Chair Systematic Theology Institute Catholic Theology University Kassel",0
 Germany &apos;s largest national church launched campaign advertising minister &apos;s position ,0
"This comes time possible shortage ministers: The Protestant Lutheran Regional Church Hanover calculates , things stand , current number around 1,800 pastors halved 2030",0
"For young people today , career attractive offers good future prospects , said Pastor Mathis Burfien (43) conversation Protestant Press Service",0
 It attractive able determine daily working routine ,0
" With Burfien , regional church first time commissioned minister work full time , endeavouring inspire young people study theology ",0
" At present , fewer fewer young people deciding study theology Abitur examinations (equivalent A levels)",0
" Burfien puts process secularisation: &quot; God &apos;s voice quiet , world loud &quot; ",0
 The job characterised great freedom variety ,0
 I master schedule therefore turn focus important ,0
" As pastoral workers , ministers close people ",0
 They earn much teachers make good living ,0
" Of course wages higher within private sector , hand , theologians secure employer ",0
" This would suit young people today , career , meaningful job well ",0
"According information Regional Church , covers three quarters Lower Saxony , around 60 pastors retire every year",0
"At time , around 40 theology graduates begin vicars",0
" In future may difficult fill positions sparsely populated outlying areas Harz , Emsland Wendland ",0
" Among initiatives , Burfien wants organise study days young people , inviting famous faces studied theology ",0
 Theology courses offer broad training ,0
 You even become Federal President theology degree ,0
" A kindergarten found private buyer &quot; The building good hands , &quot; said Winterlingen &apos;s Mayor Michael Maier ",0
 The local authorities sold former Kindergarten Gartenstraße private buyer ,0
" The Town Council consented sale recent meeting , part meeting open public ",0
 The building changed hands &quot; appropriate &quot; price ,0
" &quot; The local authorities satisfied , &quot; emphasised Maier ",0
"EUR 100,000 added local budget",0
 It yet clear new owner use former Kindergarten ,0
" The Mayor considers right decision Winterlingen handed responsibility building someone else winter , thus longer pay upkeep building , heating , tending garden clearing pavement ",0
" &quot; This expense offloaded , &quot; Maier glad say ",0
" The throwaway society think The night long , music loud atmosphere good , point everyone go home ",0
" Except: In stomachs passenger back seats , hunger strikes ",0
" Of course , may odd cocktail glass bubbly ! So could natural casually pull next drive-through pick little treat ? I admit , I right comes picking fast food late night , early morning case may ",0
" A chips , coke , burger - straight home bed ! However , way home clear differences hungry clubbers become evident ",0
" What wrong people continually throw fast food bags car window ? ! At weekend particular , discarded paper bags found side road car parks ",0
 &quot; Why ? &quot; I ask ,0
" Are people stupid take bags home throw nearest rubbish bin ? After , waste paper spoil landscape ",0
" Bags also seen covering transport facilities crash barriers , thus causing accidents ",0
" However , so-called &quot; throwaway society &quot; think things ",0
 They probably even know term even means ,0
" If often evening , often several people car , know back seat look like partied night: clothes , bottles rubbish begin pile ",0
 A bags &apos;t make much difference - contrast street no-one wants trample peoples &apos; leftover food ,0
 I see day coming towns municipalities get fed clearing - fast food chains operate deposit scheme bags ,0
" FAA: Air passengers use gadgets planes (but make cell phone calls) Airline passengers able use electronic devices gate-to-gate read , work , play games , watch movies listen music - talk cellphones - much-anticipated new guidelines issued Thursday Federal Aviation Administration ",0
 But passengers &apos;t expect changes happen immediately ,0
" How fast change implemented vary airline , FAA Administrator Michael Huerta said news conference ",0
 Airlines show FAA airplanes meet new guidelines &apos;ve updating flight crew training manuals rules stowing devices reflect new guidelines ,0
 The FAA said already received plans airlines expand use portable electronic devices planes ,0
 Delta JetBlue among airliners already submitted plans ,0
" &quot; Depending condition plan , could approve expanded use electronic devices soon , &quot; FAA said statement ",0
" Currently , passengers required turn smartphones , tablets devices plane &apos;s door closes ",0
"They &apos;re supposed restart planes reach 10,000 feet captain gives go-ahead",0
 Passengers supposed turn devices plane descends land restart plane ground ,0
" Under new guidelines , airlines whose planes properly protected electronic interference may allow passengers use devices takeoffs , landings taxiing , FAA said ",0
 Most new airliners planes modified passengers use Wifi higher altitudes expected meet criteria ,0
" Laura Glading , president Association Professional Flight Attendants , welcomed changes ",0
" &quot; Once new policy safely implemented - &apos;re going work closely carrier - win-win , &quot; Glading said statement ",0
 We &apos;re frankly tired feeling like &apos; hall monitors &apos; comes issue ,0
"But connecting Internet surf , exchange emails , text download data still prohibited 10,000 feet , agency said",0
